nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
        11,-3.628600389E-02,-8.907875046E-03,-7.000000030E-02, 3.149132080E+02, 5.357684326E+02, 4.800187891E+04, 1.016399063E+05, 4.833003906E+04, 4.833003906E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.136917114E+00,-3.136917114E+00, 6.193012109E+04, 3.959084766E+04,-5.487469141E+04,-2.410062305E+04, 1.237303238E+02, 1.053767471E+02, 4.384523392E+01,-1.893715200E+08,-1.893716160E+08, 4.468412000E+07, 5.273199463E+02, 1.902745056E+01, 1.166326300E+07, 3.851959375E+05, 1.726679800E+07, 3.184044268E-03, 3.201938234E-03, 1.779392090E+02, 3.465985718E+02, 3.613841858E+02, 8.312102051E+02, 1.789400085E-05, 2.243030548E+02,-1.877249926E-01,-3.673832417E-01,-2.242952881E+02, 3.662090759E+02, 1.000000000E+00, 1.000000000E+00, 6.268773047E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00,-3.628600389E-02,-8.907875046E-03,-7.000000030E-02,-7.000000030E-02, 1.811526418E+00, 1.811526418E+00, 3.736340627E-02, 1.308683977E-06, 2.875633811E-07,-5.503940201E-07,-6.870302514E-07, 6.541082120E-10, 8.489460349E-01, 2.448961884E-01, 1.474517137E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.176835693E-04, 4.098389626E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000346184E+00, 1.237342834E+00, 2.699412605E-08, 6.434666016E+04, 1.883970337E+03, 8.709451294E+02, 2.418687695E+04, 7.472148438E+02,-8.281696777E+02,-5.572909375E+04, 8.625492096E+01,-8.544042969E+02, 1.309262695E+03,-1.106805313E+05,-3.152725313E+05,-1.453351250E+05, 4.468073845E+00
        12, 3.628600389E-02,-8.907875046E-03,-7.000000030E-02, 2.600599060E+02, 3.363537903E+02, 4.296735156E+04, 1.015850781E+05, 4.317336719E+04, 4.317336719E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.130022287E+00, 3.130022287E+00, 6.368992969E+04, 3.476313125E+05,-5.756523438E+04, 1.593248633E+04,-2.038527222E+03, 9.112585449E+01, 4.289434433E+01,-1.885600160E+08,-1.885600160E+08, 3.812771600E+07, 7.610195923E+02, 2.231247902E+01, 1.983902000E+07, 5.078023438E+05, 1.970067400E+07, 4.048088100E-03, 4.065982066E-03, 2.262260132E+02, 3.174232788E+02, 3.022155762E+02, 1.016564514E+03, 1.789400085E-05, 2.444066010E+02, 2.670141697E+00,-1.715649009E+00,-2.443723602E+02, 3.990311890E+02, 2.000000000E+00, 2.000000000E+00, 1.103007500E+05, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00, 3.628600389E-02,-8.907875046E-03,-7.000000030E-02,-7.000000030E-02,-1.811526418E+00, 1.811526418E+00, 3.736340627E-02, 1.314889346E-06,-2.894196882E-07,-5.539469043E-07,-6.892228726E-07, 5.854809970E-10, 7.810816169E-01, 2.824301124E-01, 2.189184874E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.235911813E-04, 4.267729759E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000333667E+00, 1.200934529E+00,-9.136288170E-09, 6.676896875E+04, 3.234459473E+03,-1.791186523E+03,-1.612371191E+04, 2.473406982E+02,-8.181727905E+02,-5.842783984E+04,-1.912255554E+02,-8.626046143E+02, 1.634364868E+03,-6.631456250E+04,-4.360300938E+05, 1.717642656E+05, 4.933632851E+00
        13,-3.479168192E-02,-8.147378452E-03,-7.000000030E-02, 1.162881851E+02, 1.569764099E+02, 5.055075391E+04, 1.014412891E+05, 5.064689844E+04, 5.064689844E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.138321638E+00,-3.138321638E+00, 6.238551563E+04,-8.695529688E+04,-5.718884375E+04,-2.103629883E+04,-1.639610291E+01, 1.158080673E+02, 5.119470978E+01,-9.461018400E+07,-9.461009600E+07, 4.243026400E+07, 4.672055359E+02, 1.783164024E+01, 1.007184100E+07, 3.845088438E+05, 1.570195300E+07, 2.815769752E-03, 2.833663719E-03, 1.573583069E+02, 3.072785950E+02, 3.323138733E+02, 8.350219116E+02, 1.789400085E-05, 2.242553406E+02, 1.493614554E+00, 4.646631777E-01,-2.242486725E+02, 3.661311340E+02, 1.000000000E+00, 1.000000000E+00, 6.465608594E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00,-3.479168192E-02,-8.147378452E-03,-7.000000030E-02,-7.000000030E-02, 1.800827265E+00, 1.800827265E+00, 3.573291004E-02, 1.383010613E-06, 2.831613415E-07,-5.714359759E-07,-7.445814845E-07, 6.082461201E-10, 7.930635810E-01, 2.737275064E-01, 1.999361366E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.672969273E-04, 4.234349251E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000322223E+00, 1.101076722E+00, 8.122123418E-09, 6.354184766E+04, 2.859582825E+02, 4.786462402E+02, 2.130790820E+04, 4.950422668E+02,-2.483018188E+02,-5.741854297E+04, 2.716108093E+02,-2.296920319E+02, 3.196766357E+03, 9.127773438E+04,-1.450737813E+05, 5.305780273E+03, 2.959671259E+00
        14, 3.479168192E-02,-8.147378452E-03,-7.000000030E-02, 3.731527328E+01,-9.786009979E+01, 4.869835938E+04, 1.013623125E+05, 4.863841797E+04, 4.863841797E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.132126570E+00, 3.132126570E+00, 6.297900391E+04,-1.725697852E+04,-5.512972266E+04, 2.515872266E+04, 3.135043030E+02, 1.005721664E+02, 5.288231277E+01,-7.659964800E+07,-7.659964800E+07, 1.837128800E+07, 6.208635254E+02, 2.023147202E+01, 1.480639900E+07, 4.774017500E+05, 1.704368800E+07, 3.765255213E-03, 3.783149412E-03, 2.104199829E+02, 2.828586121E+02, 2.883751221E+02, 1.024781372E+03, 1.789400085E-05, 2.445888367E+02,-9.522557259E-01, 1.581039280E-01,-2.445783386E+02, 3.993287048E+02, 2.000000000E+00, 2.000000000E+00, 6.627501563E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00, 3.479168192E-02,-8.147378452E-03,-7.000000030E-02,-7.000000030E-02,-1.800827265E+00, 1.800827265E+00, 3.573291004E-02, 1.450698846E-06,-2.903272502E-07,-5.858972258E-07,-7.961132269E-07, 5.670815484E-10, 7.175896168E-01, 3.339689374E-01, 2.797432542E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.940836854E-04, 4.578438759E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000293374E+00, 1.146784544E+00,-2.171896885E-09, 6.502400781E+04, 1.955935425E+03,-7.196674347E+01,-2.443387109E+04,-3.854710388E+02,-4.055415344E+02,-5.558663672E+04, 7.248525391E+02,-4.569033813E+02, 3.502307617E+03, 3.058132813E+05,-2.401262813E+05,-2.574876367E+04, 4.623068810E+00
        15,-3.328142688E-02,-7.419028319E-03,-7.000000030E-02, 3.328048401E+02, 5.653131104E+02, 5.268650781E+04, 1.016577969E+05, 5.303275781E+04, 5.303275781E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.524475664E-01, 1.524475664E-01, 6.134264453E+04,-2.660799688E+05,-5.610230078E+04,-2.305150586E+04, 2.747434387E+02, 1.166236115E+02, 4.967967606E+01,-1.035373040E+08,-1.035373040E+08, 1.014941600E+07, 4.493785706E+02, 1.733792114E+01, 9.240426000E+06, 3.670985938E+05, 1.550002600E+07, 2.821976086E-03, 2.839870052E-03, 1.577051392E+02, 3.219459839E+02, 3.514473877E+02, 8.271956787E+02, 1.789400267E-05, 2.269094086E+02, 2.541145325E+00, 9.274662137E-01,-2.268898163E+02, 3.704643555E+02, 1.000000000E+00, 1.000000000E+00, 6.463336328E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00,-3.328142688E-02,-7.419028319E-03,-7.000000030E-02,-7.000000030E-02, 1.790128231E+00, 1.790128231E+00, 3.409831971E-02, 1.402602948E-06, 2.729967434E-07,-5.818975524E-07,-7.591606277E-07, 6.732701063E-10, 7.675837874E-01, 3.082792759E-01, 2.264551818E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.895919749E-04, 4.308352947E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000338793E+00, 1.155471563E+00, 1.099047697E-08, 6.250100000E+04,-1.348547077E+01, 9.997484741E+02, 2.329149219E+04, 7.250050049E+02, 4.617739868E+02,-5.631564453E+04, 2.399853516E+02,-2.133382263E+02,-4.823244019E+02, 5.711689844E+04,-2.668707500E+05, 1.166627734E+05, 6.069247246E+00
        16, 3.328142688E-02,-7.419028319E-03,-7.000000030E-02,-2.321830139E+02,-5.508765869E+02, 5.190342188E+04, 1.010928203E+05, 5.156601172E+04, 5.156601172E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.135307312E+00, 3.135307312E+00, 7.116560156E+04, 4.037288750E+05,-6.579499219E+04, 2.602139844E+04,-4.046318359E+02, 1.181059036E+02, 5.972040176E+01, 4.885839600E+07, 4.885857600E+07,-2.960994200E+07, 5.152402954E+02, 1.850024223E+01, 1.227806000E+07, 4.552590938E+05, 1.725130200E+07, 2.876166487E-03, 2.894060453E-03, 1.607335663E+02, 2.629835815E+02, 2.809161682E+02, 8.887962036E+02, 1.789400085E-05, 2.413922119E+02,-3.213083744E+00, 1.212286115E+00,-2.413657074E+02, 3.941097107E+02, 2.000000000E+00, 2.000000000E+00, 6.622126563E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00, 3.328142688E-02,-7.419028319E-03,-7.000000030E-02,-7.000000030E-02,-1.790128231E+00, 1.790128231E+00, 3.409831971E-02, 1.367320692E-06,-2.696755246E-07,-5.748182730E-07,-7.317065069E-07, 5.001496994E-10, 6.782047153E-01, 3.331376910E-01, 3.085093498E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.797896301E-04, 4.689490318E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000276804E+00, 1.062098265E+00,-2.421001355E-08, 7.122600000E+04, 2.996174011E+02,-1.036764771E+03,-2.590496094E+04,-6.321329956E+02, 1.017842468E+03,-6.475160938E+04, 1.164378204E+02, 1.043386719E+03, 4.781270020E+03, 6.430928906E+04, 4.538030625E+05,-1.894878281E+05, 5.566012383E+00
        17,-3.175593168E-02,-6.723159458E-03,-7.000000030E-02, 2.430351715E+02, 3.869656982E+02, 5.421685938E+04, 1.015680313E+05, 5.445386328E+04, 5.445386328E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.298842669E+00, 2.298842669E+00, 5.976791797E+04, 8.581580469E+04,-5.525182813E+04,-2.259568945E+04,-1.185672974E+03, 1.187057343E+02, 4.588174438E+01,-1.051268880E+08,-1.051268800E+08, 1.632981800E+07, 4.384860840E+02, 1.709165192E+01, 8.117925500E+06, 3.243585000E+05, 1.592652000E+07, 2.862149151E-03, 2.880043350E-03, 1.599502258E+02, 3.629989624E+02, 4.030477905E+02, 7.926498413E+02, 1.789400267E-05, 2.223618317E+02, 3.273135900E+00, 1.204219818E+00,-2.223333588E+02, 3.630397339E+02, 1.000000000E+00, 1.000000000E+00, 6.264966406E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00,-3.175593168E-02,-6.723159458E-03,-7.000000030E-02,-7.000000030E-02, 1.779429078E+00, 1.779429078E+00, 3.245982528E-02, 1.397139044E-06, 2.599723246E-07,-5.864521881E-07,-7.549598422E-07, 7.460754792E-10, 8.036636114E-01, 2.783058286E-01, 1.898038685E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.694964202E-04, 4.297799587E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000358343E+00, 1.128541589E+00,-2.055971837E-09, 6.096891016E+04, 3.140668297E+01,-4.510768127E+01, 2.287483008E+04, 1.140565186E+03, 2.270080414E+02,-5.570458203E+04, 2.791397095E+02,-4.527606201E+02,-1.310832275E+03, 5.092444922E+04,-2.026087813E+05,-1.257275234E+05, 5.616296768E+00
        18, 3.175593168E-02,-6.723159458E-03,-7.000000030E-02, 1.966521912E+02, 2.702344971E+02, 5.392257422E+04, 1.015216484E+05, 5.408809766E+04, 5.408809766E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.385318637E-01,-1.385318637E-01, 6.567275781E+04, 1.714678281E+05,-6.028998438E+04, 2.494916406E+04, 6.503834839E+02, 1.202749710E+02, 5.173523712E+01,-4.048703600E+07,-4.048699600E+07,-2.038208400E+07, 4.593073730E+02, 1.747618484E+01, 9.845077000E+06, 3.875725000E+05, 1.672916700E+07, 2.860763576E-03, 2.878657542E-03, 1.598727570E+02, 3.091787415E+02, 3.403038635E+02, 8.181058960E+02, 1.789400085E-05, 2.313910828E+02,-4.269433975E+00, 1.611532450E+00,-2.313394623E+02, 3.777813721E+02, 2.000000000E+00, 2.000000000E+00, 6.436925391E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00, 3.175593168E-02,-6.723159458E-03,-7.000000030E-02,-7.000000030E-02,-1.779429078E+00, 1.779429078E+00, 3.245982528E-02, 1.422448236E-06,-2.621071360E-07,-5.912679626E-07,-7.749954420E-07, 6.650111573E-10, 7.434419990E-01, 3.074968159E-01, 2.505108714E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.742277135E-04, 4.427205563E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000329137E+00, 1.215031624E+00,-3.252286263E-08, 6.615569531E+04,-3.098813171E+02,-8.276029053E+02,-2.547564258E+04,-1.477986328E+03, 1.150281128E+03,-6.005620313E+04,-5.264812012E+02, 2.337801514E+02,-1.012067566E+03,-2.452722813E+05, 2.973199219E+03,-9.714939063E+04, 4.748824596E+00
        19,-3.021589853E-02,-6.060090382E-03,-7.000000030E-02, 2.268400421E+02, 3.866138611E+02, 5.478111719E+04, 1.015518359E+05, 5.501792578E+04, 5.501792578E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.277622461E+00, 2.277622461E+00, 6.277954297E+04, 1.525950156E+05,-5.774731250E+04,-2.393353320E+04,-1.722874634E+03, 1.204171829E+02, 4.600881195E+01,-1.174325520E+08,-1.174326000E+08, 1.093846000E+07, 4.478883667E+02, 1.725724983E+01, 8.666929000E+06, 3.390181250E+05, 1.685351200E+07, 2.815172775E-03, 2.833066508E-03, 1.573249512E+02, 3.559358826E+02, 3.944682312E+02, 7.772042236E+02, 1.789400085E-05, 2.273304443E+02, 4.272592068E+00, 1.534289479E+00,-2.272835846E+02, 3.711517639E+02, 1.000000000E+00, 1.000000000E+00, 6.238457422E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00,-3.021589853E-02,-6.060090382E-03,-7.000000030E-02,-7.000000030E-02, 1.768729925E+00, 1.768729925E+00, 3.081761301E-02, 1.400853080E-06, 2.475016458E-07,-5.922081527E-07,-7.583182082E-07, 7.371749877E-10, 8.090354800E-01, 2.640414536E-01, 1.857186705E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.545356544E-04, 4.285449982E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000355959E+00, 1.146539569E+00,-1.166915453E-08, 6.409564844E+04, 8.639850616E+01,-5.902251587E+02, 2.424629102E+04, 1.132649414E+03, 1.170727730E+01,-5.828979688E+04, 3.127579956E+02,-5.424825439E+02,-2.228725586E+03, 4.237843359E+04,-2.659977813E+05,-1.474642188E+05, 4.083367825E+00
        20, 3.021589853E-02,-6.060090382E-03,-7.000000030E-02, 2.548515625E+02, 3.894345093E+02, 5.489424609E+04, 1.015798438E+05, 5.513277734E+04, 5.513277734E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.137880087E+00,-3.137880087E+00, 7.991659375E+04,-3.193335352E+04,-7.523364844E+04, 2.676209766E+04, 2.328851563E+03, 1.372389221E+02, 4.698060989E+01,-2.263538560E+08,-2.263536640E+08, 3.962268000E+07, 4.490036621E+02, 1.730648994E+01, 1.138662400E+07, 4.288272500E+05, 2.305338800E+07, 2.373080468E-03, 2.390974434E-03, 1.326187592E+02, 2.888937073E+02, 3.236499329E+02, 6.493255615E+02, 1.789399903E-05, 2.373042603E+02,-6.164016724E+00, 2.318578959E+00,-2.372104645E+02, 3.874354858E+02, 2.000000000E+00, 2.000000000E+00, 6.255475781E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00, 3.021589853E-02,-6.060090382E-03,-7.000000030E-02,-7.000000030E-02,-1.768729925E+00, 1.768729925E+00, 3.081761301E-02, 1.219198680E-06,-2.313462346E-07,-5.535523542E-07,-6.186045312E-07, 5.643146506E-10, 8.553301096E-01, 2.477145493E-01, 1.446699053E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.631527117E-04, 4.142243385E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000316381E+00, 1.205213189E+00,-2.796408616E-08, 8.188950000E+04, 1.183617096E+02,-4.381000671E+02,-2.722418750E+04,-2.766951660E+03, 4.652117920E+02,-7.594892188E+04,-4.620895691E+02,-7.152706299E+02,-3.331636963E+03,-1.688269688E+05,-3.359517813E+05,-1.325611875E+05, 6.758748531E+00
        21,-2.866203152E-02,-5.430124700E-03,-7.000000030E-02, 5.130768585E+01, 1.899989014E+02, 5.482674219E+04, 1.013763047E+05, 5.494311719E+04, 5.494311719E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.479441285E+00, 1.479441285E+00, 7.413512500E+04, 2.674868750E+05,-6.873339844E+04,-2.457609570E+04,-2.064594482E+03, 1.265072708E+02, 5.297365570E+01,-1.700417600E+07,-1.700431600E+07, 4.350044500E+06, 4.745568542E+02, 1.770289421E+01, 1.193654500E+07, 4.468943438E+05, 2.039162000E+07, 2.521875547E-03, 2.539769514E-03, 1.409341278E+02, 2.937906189E+02, 3.194912720E+02, 7.629214478E+02, 1.789399903E-05, 2.473862610E+02, 3.684956551E+00, 1.186294079E+00,-2.473526611E+02, 4.038959351E+02, 1.000000000E+00, 1.000000000E+00, 9.276585156E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00,-2.866203152E-02,-5.430124700E-03,-7.000000030E-02,-7.000000030E-02, 1.758030891E+00, 1.758030891E+00, 2.917187661E-02, 1.428829250E-06, 2.380908626E-07,-6.058084523E-07,-7.772160870E-07, 5.884437937E-10, 7.246031165E-01, 3.389403820E-01, 2.753969431E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.468812305E-04, 4.804936886E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000296116E+00, 1.185721755E+00,-1.079619771E-08, 7.436212500E+04,-9.052783813E+02,-1.194383850E+02, 2.464828516E+04, 1.945155884E+03,-2.642200012E+02,-6.871503906E+04, 7.219023895E+01, 1.835569382E+01,-5.220631714E+02, 1.218935000E+05,-5.467535156E+04, 4.216664844E+04, 3.631530285E+00
