nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
        11, 3.698627464E-03,-4.012340680E-02,-2.076018043E-02, 8.102340698E+01, 3.670017090E+02, 1.746834766E+04, 1.014060391E+05, 1.769313477E+04, 1.769313477E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.681140184E+00, 1.681140184E+00, 5.333775000E+04, 2.582260625E+05, 9.245489258E+03,-4.232196484E+04,-2.716813086E+04, 5.124005508E+01, 2.614239120E+01,-3.459056320E+08,-3.459056320E+08, 1.770736480E+08, 1.159953857E+03, 2.662264442E+01, 4.566398400E+07, 7.614608125E+05, 1.344480200E+07, 2.930057701E-03, 2.947951667E-03, 1.637452698E+02, 3.630440979E+02, 2.464674530E+02, 7.397148438E+02, 1.789400267E-05, 2.030555725E+02,-1.995056610E+02,-3.229367065E+01,-1.965043449E+01, 3.315192871E+02, 1.000000000E+00, 1.000000000E+00, 4.806294531E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 3.698627464E-03,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-3.049671173E+00, 3.049671173E+00, 4.029351845E-02, 8.880908808E-07,-2.010216134E-19,-2.366237624E-07,-3.661832864E-07, 3.173292740E-10, 8.559136391E-01, 2.387622297E-01, 1.411914378E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.296731156E-04, 3.922702789E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000254393E+00, 1.076393127E+00,-1.821837969E-08, 6.042175781E+04,-2.679048584E+03, 6.091410522E+02, 4.797238464E+02, 2.777726953E+04, 1.710663281E+04, 1.671768555E+03,-4.184224219E+04,-7.573720703E+03,-6.355265625E+03,-3.101775625E+05, 4.842510625E+05,-1.582650000E+05, 8.174900055E+00
        12, 5.068490747E-03,-4.012340680E-02,-2.076018043E-02, 1.023521652E+02, 3.745935364E+02, 1.855627539E+04, 1.014273594E+05, 1.878571289E+04, 1.878571289E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.674626350E+00, 1.674626350E+00, 5.442131641E+04, 3.639037813E+05, 8.342297852E+03,-4.187292969E+04,-2.565126758E+04, 5.240948868E+01, 2.845445824E+01,-2.109927680E+08,-2.109928320E+08, 7.518141600E+07, 1.134217773E+03, 2.673122787E+01, 4.433935200E+07, 7.158847500E+05, 1.340046600E+07, 2.985090017E-03, 3.002984216E-03, 1.668207092E+02, 3.932239380E+02, 2.684453735E+02, 7.698660278E+02, 1.789400085E-05, 2.034942017E+02,-1.994041138E+02,-3.462696075E+01,-2.107022476E+01, 3.322353821E+02, 1.000000000E+00, 1.000000000E+00, 1.524251875E+05, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 5.068490747E-03,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-3.015935659E+00, 3.015935183E+00, 4.044227302E-02, 8.565167491E-07, 2.319691802E-19,-2.168028175E-07,-3.595769442E-07, 3.198240839E-10, 8.283169270E-01, 2.339312136E-01, 1.694451571E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.387746110E-04, 4.248589516E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000264883E+00, 1.085678101E+00,-8.848584976E-09, 5.850533594E+04,-3.629127197E+03, 1.428936279E+03, 3.657637024E+02, 2.708020313E+04, 1.030266211E+04, 1.758721558E+03,-4.150716016E+04,-6.583576660E+03,-4.924197266E+03, 3.879755469E+04, 5.080615625E+05,-1.237642266E+05, 8.895287514E+00
        13, 6.438353565E-03,-4.012340680E-02,-2.076018043E-02, 1.146678085E+02, 4.232525940E+02, 1.989275586E+04, 1.014396797E+05, 2.015199805E+04, 2.015199805E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.670163870E+00, 1.670163870E+00, 5.398535547E+04, 2.719890938E+05, 8.178346680E+03,-4.367343359E+04,-2.182943164E+04, 5.501667023E+01, 2.968216515E+01,-1.193248160E+08,-1.193248800E+08, 2.252381000E+07, 9.670277100E+02, 2.626179123E+01, 4.268600800E+07, 7.037598125E+05, 1.334357100E+07, 2.895442303E-03, 2.913336037E-03, 1.618107758E+02, 3.512292175E+02, 2.588672485E+02, 7.394016724E+02, 1.789400267E-05, 1.989941559E+02,-1.948822327E+02,-3.434984207E+01,-2.090159988E+01, 3.248883972E+02, 1.000000000E+00, 1.000000000E+00, 4.804896484E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 6.438353565E-03,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.982485294E+00, 2.982485294E+00, 4.063668475E-02, 8.454451290E-07,-1.984077873E-19,-2.111757880E-07,-3.565165514E-07, 3.118016123E-10, 8.585147262E-01, 2.090682089E-01, 1.393159330E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.326142032E-04, 4.015197754E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000263095E+00, 1.060229897E+00,-7.226670373E-10, 5.643262500E+04,-2.693996094E+03, 1.715636841E+03, 4.291268921E+02, 2.354506445E+04, 4.177776855E+03, 3.046989258E+03,-4.324430469E+04,-5.131356934E+03,-4.868437988E+03,-5.759287109E+04, 5.102642188E+05, 7.910742188E+04, 7.828078270E+00
        14, 7.808216847E-03,-4.012340680E-02,-2.076018043E-02, 9.175467682E+01, 2.452440491E+02, 2.012328125E+04, 1.014167578E+05, 2.027349414E+04, 2.027349414E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.659946918E+00, 1.659946918E+00, 4.402708594E+04, 2.838991563E+05, 5.252515137E+03,-3.791742969E+04,-1.289439063E+04, 4.435413361E+01, 2.803597069E+01,-7.121695200E+07,-7.121695200E+07, 1.508635400E+07, 1.066836670E+03, 2.876380157E+01, 4.596121600E+07, 6.328613750E+05, 1.068702000E+07, 3.804262727E-03, 3.822156461E-03, 2.125998840E+02, 4.480317993E+02, 3.200497437E+02, 9.820815430E+02, 1.789400085E-05, 2.024794617E+02,-1.986980286E+02,-3.325000000E+01,-2.023235321E+01, 3.305787048E+02, 1.000000000E+00, 1.000000000E+00, 4.804166016E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 7.808216847E-03,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.949389935E+00, 2.949389935E+00, 4.087610543E-02, 9.822559832E-07,-1.173763602E-19,-2.975067730E-07,-3.848908818E-07, 4.005790977E-10, 7.793878913E-01, 2.767216861E-01, 2.206122279E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.052301229E-04, 4.466511726E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000280023E+00, 1.027243495E+00, 1.265819716E-08, 4.567508203E+04, 1.032880707E+02, 2.947483643E+03, 1.028786011E+03, 1.584187500E+04,-4.245333496E+03, 5.762635498E+02,-3.688864063E+04,-4.676251953E+03,-4.262113770E+03, 8.006406250E+03, 4.203403125E+05, 1.514773281E+05, 5.359951496E+00
        15, 9.178079665E-03,-4.012340680E-02,-2.076018043E-02, 1.324631500E+02, 5.245709839E+02, 1.933050586E+04, 1.014574609E+05, 1.965180859E+04, 1.965180859E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.658310056E+00, 1.658310056E+00, 5.357945703E+04,-8.461535156E+04, 4.638105957E+03,-2.756310156E+04,-7.558288086E+03, 3.907865906E+01, 2.819022942E+01,-1.092813120E+08,-1.092812480E+08, 3.222911200E+07, 1.253057983E+03, 3.240804291E+01, 6.169967600E+07, 7.011154375E+05, 1.757155000E+07, 4.786971491E-03, 4.804865457E-03, 2.675182495E+02, 4.310132141E+02, 3.061099243E+02, 1.475475952E+03, 1.789399903E-05, 2.114896240E+02,-2.081384277E+02,-3.201698303E+01,-1.948207283E+01, 3.452892151E+02, 1.000000000E+00, 1.000000000E+00, 4.866342188E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 9.178079665E-03,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.916715384E+00, 2.916715145E+00, 4.115974903E-02, 1.049906018E-06,-2.236232380E-20,-3.808438009E-07,-3.760733023E-07, 4.100820794E-10, 5.785632133E-01, 3.944499791E-01, 4.214368463E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.119271809E-04, 5.321129799E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000255942E+00, 1.113581300E+00, 1.847164732E-08, 5.538035156E+04,-1.477110474E+03, 3.079806885E+03, 1.456690796E+03, 1.063809570E+04,-6.139925293E+03, 1.300758667E+03,-2.610641602E+04,-3.337346924E+03,-3.702935303E+03,-2.834490938E+05, 9.987316250E+05, 2.290558125E+05, 4.295411587E+00
        16, 1.054794248E-02,-4.012340680E-02,-2.076018043E-02, 2.317788315E+01, 1.135874939E+02, 1.931755469E+04, 1.013481641E+05, 1.938712891E+04, 1.938712891E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.650566339E+00, 1.650566339E+00, 4.705185156E+04,-6.086296094E+04, 6.809176270E+03,-4.585787500E+04,-7.945060059E+03, 3.624971008E+01, 2.723738289E+01,-8.628830000E+06,-8.628780000E+06,-2.308173400E+07, 1.248482544E+03, 3.380951691E+01, 7.201456000E+07, 7.115605625E+05, 1.103912200E+07, 4.523457959E-03, 4.541351926E-03, 2.527918549E+02, 5.251525269E+02, 3.563040161E+02, 1.110417236E+03, 1.789400085E-05, 2.163077087E+02,-2.134221191E+02,-2.999115562E+01,-1.824937439E+01, 3.531554260E+02, 1.000000000E+00, 1.000000000E+00, 4.802797656E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.054794248E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.884521723E+00, 2.884521961E+00, 4.148670658E-02, 1.001894475E-06, 8.112528621E-21,-2.628517564E-07,-4.154086639E-07, 4.307868506E-10, 6.142454743E-01, 3.601320088E-01, 3.857543170E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.917174763E-04, 5.039531708E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000283360E+00, 1.018952489E+00, 4.587566238E-08, 4.739820703E+04, 1.078851807E+03, 1.754680023E+02, 1.022865601E+03, 8.120527832E+03,-7.454957031E+03, 1.352806763E+03,-4.483501563E+04,-5.456370117E+03,-3.914888428E+03,-6.260633750E+05, 4.434360625E+05, 4.391040313E+05, 4.847761154E+00
        17, 1.191780623E-02,-4.012340680E-02,-2.076018043E-02, 1.122317352E+02, 2.796812744E+02, 2.051828516E+04, 1.014372266E+05, 2.068959180E+04, 2.068959180E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.651240587E+00, 1.651240587E+00, 5.073294531E+04, 1.682330938E+05, 5.533047363E+03,-4.076403906E+04,-1.594240625E+04, 4.374818039E+01, 2.739122581E+01,-1.642443200E+08,-1.642442720E+08, 7.463946400E+07, 1.157123901E+03, 3.173601341E+01, 6.438480400E+07, 7.335001250E+05, 1.257951100E+07, 4.110839684E-03, 4.128733184E-03, 2.297328339E+02, 4.218491211E+02, 3.025372925E+02, 1.049895874E+03, 1.789400085E-05, 2.158123169E+02,-2.134542542E+02,-2.714783669E+01,-1.651923752E+01, 3.523466797E+02, 1.000000000E+00, 1.000000000E+00, 4.797830469E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.191780623E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.852864027E+00, 2.852863789E+00, 4.185596853E-02, 1.010054916E-06, 1.879176249E-19,-3.138100055E-07,-3.913524154E-07, 3.925002823E-10, 7.303918600E-01, 2.879871130E-01, 2.696081996E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.829178750E-04, 4.543846607E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000265718E+00, 1.084720731E+00, 3.391814474E-08, 5.349939453E+04, 6.461848755E+02, 2.930136108E+02,-1.106268555E+03, 1.623542090E+04,-1.748392212E+03, 3.660861206E+02,-4.187030859E+04,-5.166960938E+03,-4.490837891E+03,-2.651540313E+05, 4.656183750E+05,-7.676282813E+04, 3.775521517E+00
        18, 1.328766905E-02,-4.012340680E-02,-2.076018043E-02,-1.236902809E+01, 7.780053711E+01, 2.110580273E+04, 1.013126328E+05, 2.115345703E+04, 2.115345703E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.654850364E+00, 1.654850364E+00, 5.372488281E+04, 3.736450625E+05, 5.672477539E+03,-4.672083203E+04,-2.063720703E+04, 4.724173737E+01, 2.790864563E+01,-1.405884000E+08,-1.405883520E+08, 7.472155200E+07, 1.081855469E+03, 2.937365532E+01, 5.456488800E+07, 7.231783750E+05, 1.279799400E+07, 3.518694080E-03, 3.536588047E-03, 1.966409912E+02, 3.991459656E+02, 2.907104797E+02, 9.049448242E+02, 1.789400085E-05, 2.185184631E+02,-2.165748291E+02,-2.481862640E+01,-1.510193157E+01, 3.567647705E+02, 1.000000000E+00, 1.000000000E+00, 4.802052734E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.328766905E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.821790457E+00, 2.821790218E+00, 4.226641729E-02, 9.338072573E-07,-9.389690963E-20,-2.663250029E-07,-3.751852375E-07, 3.557895922E-10, 8.312101960E-01, 2.425706238E-01, 1.687897295E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.665687109E-04, 4.111718655E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000265360E+00, 1.023662925E+00,-1.727152532E-09, 5.607863281E+04, 6.575737305E+02, 2.466050873E+02, 7.350638580E+01, 2.088381445E+04, 6.654905273E+03, 2.817981567E+02,-4.664732813E+04,-5.390679199E+03,-4.775138184E+03,-5.008115938E+05, 4.070327813E+05,-3.237857971E+02, 3.840562344E+00
        19, 1.465753186E-02,-4.012340680E-02,-2.076018043E-02, 1.109319000E+02, 2.154344330E+02, 2.152478320E+04, 1.014359297E+05, 2.165673828E+04, 2.165673828E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.660981059E+00, 1.660981059E+00, 5.084794141E+04, 3.737399063E+05, 5.199198242E+03,-4.253675391E+04,-1.472081152E+04, 4.539535522E+01, 2.955189133E+01,-2.110292160E+08,-2.110292480E+08, 6.275786400E+07, 1.185062866E+03, 2.974504471E+01, 5.276267200E+07, 6.870769375E+05, 1.254006600E+07, 3.777543316E-03, 3.795437282E-03, 2.111067047E+02, 4.409944458E+02, 3.173523560E+02, 9.729993286E+02, 1.789400085E-05, 2.276252899E+02,-2.257514496E+02,-2.487754631E+01,-1.513778305E+01, 3.716331177E+02, 1.000000000E+00, 1.000000000E+00, 4.801329297E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.465753186E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.791343212E+00, 2.791343212E+00, 4.271687195E-02, 9.525538758E-07, 2.734020302E-20,-2.781480077E-07,-3.790769370E-07, 3.757413269E-10, 8.067693114E-01, 2.562625706E-01, 1.932307333E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.867896739E-04, 4.337046623E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000271320E+00, 1.010210395E+00, 1.623595125E-08, 5.372917578E+04, 1.802834106E+03,-3.785596313E+02,-1.019363647E+03, 1.434225195E+04, 1.181750293E+04, 2.496717682E+02,-4.355611328E+04,-4.949525879E+03,-4.051838379E+03,-4.524243750E+05, 2.216307031E+05,-2.695434688E+05, 4.640181065E+00
        20, 1.602739468E-02,-4.012340680E-02,-2.076018043E-02,-2.396195793E+01, 4.213463593E+01, 2.152673047E+04, 1.013010391E+05, 2.155253516E+04, 2.155253516E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.669574618E+00, 1.669574618E+00, 5.255378516E+04, 4.491940000E+05, 6.268623047E+03,-4.596753516E+04,-1.893184375E+04, 4.532191849E+01, 2.930333900E+01,-4.454051520E+08,-4.454052480E+08, 1.811255520E+08, 1.289250732E+03, 3.012307167E+01, 5.610192000E+07, 7.171097500E+05, 1.406720600E+07, 3.768637776E-03, 3.786531743E-03, 2.106090240E+02, 4.534298401E+02, 3.160788574E+02, 9.592304688E+02, 1.789400085E-05, 2.358549805E+02,-2.339597168E+02,-2.548637772E+01,-1.550825310E+01, 3.850693054E+02, 1.000000000E+00, 1.000000000E+00, 4.800470313E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.602739468E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.761558294E+00, 2.761558294E+00, 4.320607707E-02, 9.373325156E-07, 2.861404178E-20,-2.685555103E-07,-3.759129754E-07, 3.657743552E-10, 8.296543360E-01, 2.357331663E-01, 1.703456193E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.773198114E-04, 4.222118855E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000271320E+00, 1.030410409E+00,-1.087378632E-08, 6.130813672E+04, 1.862432983E+03,-9.839271240E+02,-3.655654907E+01, 1.794791797E+04, 2.024342969E+04, 7.008626099E+02,-4.600409375E+04,-5.567759766E+03,-5.170947266E+03,-3.302352188E+05, 1.043614844E+05,-3.340015234E+04, 5.686231136E+00
        21, 1.739725843E-02,-4.012340680E-02,-2.076018043E-02, 1.857813568E+02, 4.722715759E+02, 2.270602148E+04, 1.015107813E+05, 2.299528711E+04, 2.299528711E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.671806931E+00, 1.671806931E+00, 5.422398047E+04, 3.062765938E+05, 7.719891602E+03,-4.337345313E+04,-2.420372461E+04, 5.228224564E+01, 3.142208290E+01,-7.851991680E+08,-7.851991040E+08, 3.521376000E+08, 1.291273926E+03, 2.901414871E+01, 5.517686000E+07, 7.691822500E+05, 1.702372000E+07, 3.330063308E-03, 3.347957507E-03, 1.860994415E+02, 3.948190308E+02, 2.829343567E+02, 8.440230713E+02, 1.789399903E-05, 2.425845337E+02,-2.405142822E+02,-2.701539040E+01,-1.643864441E+01, 3.960563660E+02, 1.000000000E+00, 1.000000000E+00, 4.799647266E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.739725843E-02,-4.012340680E-02,-2.076018043E-02,-2.076018043E-02,-2.732465506E+00, 2.732465506E+00, 4.373273998E-02, 8.934360380E-07, 1.114874547E-19,-2.407593627E-07,-3.668631905E-07, 3.273666893E-10, 8.599110246E-01, 2.311679274E-01, 1.400889456E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.418119450E-04, 3.899136066E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000260830E+00, 1.115845323E+00, 1.229506719E-08, 6.740510938E+04,-2.812874756E+02,-2.695781860E+02,-9.333383789E+02, 2.393414453E+04, 2.543260938E+04, 9.660490112E+02,-4.430680078E+04,-6.753843262E+03,-5.564587402E+03,-2.101756719E+05, 4.618948438E+05,-2.936750938E+05, 4.355196476E+00
